A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20200401,99991231,Skype for Business Plus CAL for faculty,8637b090-a710-44e8-96ec-230e0c7f1e19,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,7.55,9.44,AAA-51203
UNC,20200401,99991231,Skype for Business Plus CAL for students,17853361-4de9-487f-b897-ac65b9e508a3,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,2.52,3.15,AAA-51204
UNC,20200401,99991231,Visio Plan 1,3f22d04e-9353-46c1-bf48-b6b0c0a55a66,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.17,31.47,AAA-89985
UNC,20200401,99991231,Visio Plan 1 (Nonprofit Staff Pricing),afd5448d-067c-4f1a-b145-e6dbe171d534,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,11.33,12.59,AAA-99933
UNC,20200401,99991231,Visio Plan 1 (Nonprofit Staff Pricing) Trial,26817df4-e421-4138-a03a-17078e974dec,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40014
UNC,20200401,99991231,Visio Plan 1 for faculty,06312e72-b89a-42ad-bd9a-b13c72b16526,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5.03,6.29,AAA-89987
UNC,20200401,99991231,Visio Plan 1 for students,7c1c021e-87d7-454f-bed7-27590555409b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.78,4.72,AAA-89989
UNC,20200401,99991231,Visio Plan 2,b4d4b7f4-4089-43b6-9c44-de97b760fb11,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.52,94.4,AAA-10876
UNC,20200401,99991231,Visio Plan 2 (Nonprofit Staff Pricing),9309e59f-c199-4a2b-9fd4-bc3ea0adfdea,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,33.98,37.76,AAA-99935
UNC,20200401,99991231,Visio Plan 2 (Nonprofit Staff Pricing) Trial,93799de4-121a-40f7-93f3-915e3d9d4756,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40015
UNC,20200401,99991231,Visio Plan 2 for faculty,0198ee56-db84-4f71-a798-f5a497ce20d6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11.08,13.85,AAA-73022
UNC,20200401,99991231,Visio Plan 2 for students,37b24fc8-36d6-48ff-b7cd-19734aac6095,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.56,10.7,AAA-73023
UNC,20200401,99991231,Windows 10 Enterprise A3 for faculty,bec91cbf-3677-41e3-afb8-bf98db7b9bd4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11.1,13.8,AAA-72983
UNC,20200401,99991231,Windows 10 Enterprise A3 for students,10a0470d-fbd4-4a4c-9075-89af0c24414d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.1,10.1,AAA-72984
UNC,20200401,99991231,Windows 10 Enterprise A3 for students use benefit,8cdbe291-86ee-47ca-8199-dfc107f8a282,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73051
UNC,20200401,99991231,Windows 10 Enterprise A5 for faculty,eaf7db4c-b6af-403d-a865-ea289b4fa306,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,36.9,46.1,AAA-72985
UNC,20200401,99991231,Windows 10 Enterprise A5 for student use benefits,4cf9ea2f-7e2e-43fc-8513-190127fc3573,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73052
UNC,20200401,99991231,Windows 10 Enterprise A5 for students,989e13aa-09c2-4e61-8b9f-0d52bb7ca53d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,33.4,41.7,AAA-72986
UNC,20200401,99991231,Windows 10 Enterprise E3,39504991-553b-48c2-bdf4-ea47f93bf784,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,35.2,44.1,AAA-68730
UNC,20200401,99991231,Windows 10 Enterprise E3 (Nonprofit Staff Pricing),44b9624e-839f-4b0d-ae3e-70a30fbaffdb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,9.9,11,AAD-11486
UNC,20200401,99991231,Windows 10 Enterprise E3 Trial,35a40a91-9033-4ca2-b31f-ea6b56894a98,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAD-32756
UNC,20200401,99991231,Windows 10 Enterprise E3 VDA,4b608b64-3a27-4373-854c-fd33115a8ce1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,77.1,96.4,AAA-68732
UNC,20200401,99991231,Windows 10 Enterprise E5,f2c42110-ec7b-4434-b55e-1a9e456ac2f0,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,66.1,80.6,AAA-68731
UNC,20200401,99991231,Windows 10 Enterprise E5 (Nonprofit Staff Pricing),7dde3332-4f9f-481b-9256-54e34d6f935a,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21.7,24.2,AAD-11488
UNC,20200401,99991231,Microsoft 365 E5,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,321.24,401.05,AAA-35704
UNC,20200401,99991231,Microsoft 365 A1,778a4dce-0014-4d53-8647-314ef2b091d2,Academic,72 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,126,156,AAA-99945
UNC,20200401,99991231,Office 365 A1 for faculty (for Device),0757d14e-7c57-456f-8dab-47d164f2ff1f,Academic,72 Month(s),ADDON,CLOUD RESELLER FACULTY,0,0,AAA-99946
UNC,20200401,99991231,Office 365 A1 for students (for Device),bae285a9-d56b-4384-b02f-38adc61a6f12,Academic,72 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,AAA-99947
UNC,20200401,99991231,Dynamics 365 Remote Assist Attach Trial,7ce81df9-f10c-49a3-843d-e9de6fdc779f,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,SRG-00004
UNC,20200401,99991231,Dynamics 365 Remote Assist Trial,545484f9-1c3e-426d-a387-0aa029146443,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAD-29592
UNC,20200401,99991231,Dynamics 365 Business Central Device (36 mo),37368025-c585-4597-a27a-f044fea667d6,Corporate,36 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,L2T-00003
